YouTube_ID,start seconds,label,train/test split,thumbnail,predicted_materials,predicted_sounds
4-J2Wi0utx4,30,wind noise,train,https://img.youtube.com/vi/4-J2Wi0utx4/0.jpg,Metal,A video of a plane flying over a town.
4-VqFc7dBeg,12,pumping water,train,https://img.youtube.com/vi/4-VqFc7dBeg/0.jpg,Metal,'pumping water'
4-ieCVcM5TM,360,hair dryer drying,train,https://img.youtube.com/vi/4-ieCVcM5TM/0.jpg,Drywall,One-step dryers / stylists
4-ieCVcM5TM,426,hair dryer drying,train,https://img.youtube.com/vi/4-ieCVcM5TM/0.jpg,Drywall,One-step dryers / stylists
4-tcoVFlTws,370,"subway, metro, underground",train,https://img.youtube.com/vi/4-tcoVFlTws/0.jpg,Metal,A train on the tracks.
408uaxjumNY,110,basketball bounce,train,https://img.youtube.com/vi/408uaxjumNY/0.jpg,Plastic,Basketball bounce
40LRa5Ko-Zs,20,"railroad car, train wagon",train,https://img.youtube.com/vi/40LRa5Ko-Zs/0.jpg,Dirt,A train on the tracks.
40bPcOiYAVY,110,driving motorcycle,train,https://img.youtube.com/vi/40bPcOiYAVY/0.jpg,Dirt,A car driving down the street.
40f8VPpM6EU,30,waterfall burbling,train,https://img.youtube.com/vi/40f8VPpM6EU/0.jpg,Water,Pumping water
40gR9F3IdpY,70,helicopter,train,https://img.youtube.com/vi/40gR9F3IdpY/0.jpg,Metal,A helicopter flying over a runway.
40qS1ewdKUQ,7,sliding door,train,https://img.youtube.com/vi/40qS1ewdKUQ/0.jpg,Drywall,100
41QyuZpZTGg,6,horse clip-clop,train,https://img.youtube.com/vi/41QyuZpZTGg/0.jpg,Dirt,A video of a man riding a horse in a field.
41RjJpxK73A,30,sliding door,train,https://img.youtube.com/vi/41RjJpxK73A/0.jpg,Dirt,A video of a subway train.
41Rk_KqgUFg,1,people running,train,https://img.youtube.com/vi/41Rk_KqgUFg/0.jpg,Metal,A person jumping over a hurdle.
41WmO44jyQw,28,"subway, metro, underground",train,https://img.youtube.com/vi/41WmO44jyQw/0.jpg,Metal,"Subway, metro, underground"
41cvdBUgffM,13,people clapping,train,https://img.youtube.com/vi/41cvdBUgffM/0.jpg,Drywall,A video thumbnail of a man holding a white board with a graph on it.
41ftpr01mKQ,260,stream burbling,train,https://img.youtube.com/vi/41ftpr01mKQ/0.jpg,Water,Pumping water
425oTP5Qyfs,200,people clapping,train,https://img.youtube.com/vi/425oTP5Qyfs/0.jpg,Metal,"A man wearing a kilt and a hat, playing a bagpipe."
42IEJWuMv1k,30,car engine starting,train,https://img.youtube.com/vi/42IEJWuMv1k/0.jpg,Metal,A car engine
42eE3VD_-3Y,30,driving motorcycle,train,https://img.youtube.com/vi/42eE3VD_-3Y/0.jpg,Metal,Driving motorcycle
432c3XnbUzM,90,waterfall burbling,train,https://img.youtube.com/vi/432c3XnbUzM/0.jpg,Wood,A man walking on a bridge.
43OZUiMnPMw,0,hair dryer drying,train,https://img.youtube.com/vi/43OZUiMnPMw/0.jpg,Plastic,A woman is brushing her hair.
43OZUiMnPMw,81,hair dryer drying,train,https://img.youtube.com/vi/43OZUiMnPMw/0.jpg,Plastic,A woman is brushing her hair.
43Okw77UNnY,30,driving buses,train,https://img.youtube.com/vi/43Okw77UNnY/0.jpg,Metal,A blue bus driving down the street.
43R5uK6JJoA,30,wind rustling leaves,test,https://img.youtube.com/vi/43R5uK6JJoA/0.jpg,Leaf,A video of a person riding a skateboard.
43UkI0CDi7w,2,typing on typewriter,train,https://img.youtube.com/vi/43UkI0CDi7w/0.jpg,Metal,A typewriter
43Z30uYnO08,320,eating with cutlery,train,https://img.youtube.com/vi/43Z30uYnO08/0.jpg,Ceramic,A video of a woman making a pizza.
43a9o1UL3TI,0,helicopter,train,https://img.youtube.com/vi/43a9o1UL3TI/0.jpg,Drywall,Helicopter
43aOkUIiSIg,0,opening or closing drawers,train,https://img.youtube.com/vi/43aOkUIiSIg/0.jpg,Plastic,A car door
43gkauE-W2M,30,car engine starting,train,https://img.youtube.com/vi/43gkauE-W2M/0.jpg,Metal,A car engine
43ijm8y4z2o,30,horse clip-clop,train,https://img.youtube.com/vi/43ijm8y4z2o/0.jpg,Metal,A man is standing next to a horse.
43v11wkpFZE,3354,"railroad car, train wagon",train,https://img.youtube.com/vi/43v11wkpFZE/0.jpg,Gravel,Pumping water
43wysg9IK1o,93,car passing by,train,https://img.youtube.com/vi/43wysg9IK1o/0.jpg,Metal,Driving motorcycle
446q4NyeKOY,30,wind rustling leaves,train,https://img.youtube.com/vi/446q4NyeKOY/0.jpg,Metal,"A windmill

Question: What is the main subject of the image?

"
44DxHUCmuiM,320,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/44DxHUCmuiM/0.jpg,Dirt,Driving motorcycle
44Gg6zOZgVk,69,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/44Gg6zOZgVk/0.jpg,Metal,A car driving down the street.
44H7jgXphbY,2,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/44H7jgXphbY/0.jpg,Water,Pumping water
44I2DWlnzZA,30,lawn mowing,train,https://img.youtube.com/vi/44I2DWlnzZA/0.jpg,Metal,A red truck with a cage on the back.
44LCU509K5E,290,driving buses,train,https://img.youtube.com/vi/44LCU509K5E/0.jpg,Plastic,A blue double decker bus driving down the street.
44PsYJNgEek,6,chainsawing trees,train,https://img.youtube.com/vi/44PsYJNgEek/0.jpg,Wood,A chainsaw
44UMQ5ZFuuY,30,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/44UMQ5ZFuuY/0.jpg,Leaf,A car driving down the road.
44_zbbT9PIk,35,wind noise,train,https://img.youtube.com/vi/44_zbbT9PIk/0.jpg,Metal,1
44b_98k25P8,30,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/44b_98k25P8/0.jpg,Plastic,"Motorboat, speedboat acceleration"
44sLQL5Cd6k,30,raining,train,https://img.youtube.com/vi/44sLQL5Cd6k/0.jpg,Leaf,A video of a street with houses and trees.
44yBZORA7mU,16,typing on typewriter,train,https://img.youtube.com/vi/44yBZORA7mU/0.jpg,Metal,Typing on typewriter
454c5W9tRnQ,13,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/454c5W9tRnQ/0.jpg,Leather,Pumping water
45CwJDMcXCo,30,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/45CwJDMcXCo/0.jpg,Drywall,Pumping water
45JHcLU57B8,20,driving motorcycle,test,https://img.youtube.com/vi/45JHcLU57B8/0.jpg,Metal,Driving motorcycle
45JTTw83dDE,30,horse clip-clop,train,https://img.youtube.com/vi/45JTTw83dDE/0.jpg,Dirt,A video of a woman riding a horse-drawn carriage.
45RDIESl9Ws,10,chainsawing trees,train,https://img.youtube.com/vi/45RDIESl9Ws/0.jpg,Wood,A green chainsaw.
45RDZ3owtvY,100,chainsawing trees,train,https://img.youtube.com/vi/45RDZ3owtvY/0.jpg,Wood,A video of a forest with trees and blue sky.
45Yp1tK3pDU,20,machine gun shooting,train,https://img.youtube.com/vi/45Yp1tK3pDU/0.jpg,Metal,A gun
45fJ2K6K6Q0,30,car engine starting,train,https://img.youtube.com/vi/45fJ2K6K6Q0/0.jpg,Metal,A car engine
45iXudFVQ4E,0,"subway, metro, underground",train,https://img.youtube.com/vi/45iXudFVQ4E/0.jpg,Tile,"Subway, metro, underground"
45le639EP-4,190,raining,train,https://img.youtube.com/vi/45le639EP-4/0.jpg,Water,Pumping water
45n7zg6Q11M,60,church bell ringing,train,https://img.youtube.com/vi/45n7zg6Q11M/0.jpg,Drywall,A church with a clock tower.
45otZgvE0z4,60,lawn mowing,train,https://img.youtube.com/vi/45otZgvE0z4/0.jpg,Tile,A red lawn mower.
45uWRPhDMWI,13,fireworks banging,train,https://img.youtube.com/vi/45uWRPhDMWI/0.jpg,Plastic,12 Shells
460HRb6hRIQ,120,driving motorcycle,train,https://img.youtube.com/vi/460HRb6hRIQ/0.jpg,Metal,A motorcycle engine
464XpUj3jbQ,17,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/464XpUj3jbQ/0.jpg,Metal,A yellow car with a yellow exhaust.
46CsEO9UMrY,9,sailing,train,https://img.youtube.com/vi/46CsEO9UMrY/0.jpg,Plastic,Pumping water
46CsEO9UMrY,21,sailing,train,https://img.youtube.com/vi/46CsEO9UMrY/0.jpg,Plastic,Pumping water
46E1c_tHATI,239,church bell ringing,train,https://img.youtube.com/vi/46E1c_tHATI/0.jpg,Metal,Pumping water
46E1c_tHATI,264,church bell ringing,train,https://img.youtube.com/vi/46E1c_tHATI/0.jpg,Metal,Pumping water
46ERmKvFFcY,110,fireworks banging,train,https://img.youtube.com/vi/46ERmKvFFcY/0.jpg,Plastic,Fireworks banging
46HmFUjNty8,130,skidding,train,https://img.youtube.com/vi/46HmFUjNty8/0.jpg,Metal,Driving motorcycle
46OoFfTpMao,39,car passing by,train,https://img.youtube.com/vi/46OoFfTpMao/0.jpg,Plastic,A car driving down the road.
46OoFfTpMao,62,car passing by,train,https://img.youtube.com/vi/46OoFfTpMao/0.jpg,Plastic,A car driving down the road.
46SI_zUcMeU,244,cap gun shooting,train,https://img.youtube.com/vi/46SI_zUcMeU/0.jpg,Plastic,A video of a plane flying in the sky.
46Tq5aeg5W0,0,splashing water,train,https://img.youtube.com/vi/46Tq5aeg5W0/0.jpg,Rock,Pumping water
46_oC05jG-4,10,people burping,train,https://img.youtube.com/vi/46_oC05jG-4/0.jpg,Tile,A girl with a pink shirt and a purple flower in her hair.
46hRC6qoa1E,207,lighting firecrackers,train,https://img.youtube.com/vi/46hRC6qoa1E/0.jpg,Plastic,Home made fireworks
46hRC6qoa1E,240,lighting firecrackers,train,https://img.youtube.com/vi/46hRC6qoa1E/0.jpg,Plastic,Home made fireworks
46wGK_EPUgQ,0,driving motorcycle,train,https://img.youtube.com/vi/46wGK_EPUgQ/0.jpg,Dirt,A video of people riding motorcycles in a muddy field.
46yPXf2DwXc,200,thunder,train,https://img.youtube.com/vi/46yPXf2DwXc/0.jpg,Leaf,A house with a red roof.
470rcXBO1-4,170,playing snare drum,train,https://img.youtube.com/vi/470rcXBO1-4/0.jpg,Metal,Playing snare drum
47IP5ypX9Og,30,waterfall burbling,train,https://img.youtube.com/vi/47IP5ypX9Og/0.jpg,Water,'pumping water'
47TB7V0xh2k,0,machine gun shooting,train,https://img.youtube.com/vi/47TB7V0xh2k/0.jpg,Metal,A video of a man holding a gun.
47UDBjg0oiM,210,"race car, auto racing",train,https://img.youtube.com/vi/47UDBjg0oiM/0.jpg,Wood,A car driving down the road.
47buEtrQEh4,85,using sewing machines,train,https://img.youtube.com/vi/47buEtrQEh4/0.jpg,Plastic,A typewriter
47kDSAP4A_0,0,helicopter,train,https://img.youtube.com/vi/47kDSAP4A_0/0.jpg,Wood,A video thumbnail of a room with a wooden floor and a table with chairs.
47s75SblnyM,240,church bell ringing,train,https://img.youtube.com/vi/47s75SblnyM/0.jpg,Drywall,A church with a red roof.
47w6aBxcMCs,45,eating with cutlery,train,https://img.youtube.com/vi/47w6aBxcMCs/0.jpg,Ceramic,A plate of food
47w6aBxcMCs,88,eating with cutlery,train,https://img.youtube.com/vi/47w6aBxcMCs/0.jpg,Ceramic,A plate of food
48EbgWTH7qY,210,"race car, auto racing",train,https://img.youtube.com/vi/48EbgWTH7qY/0.jpg,Plastic,"Race car, auto racing"
48Jgt4igVEI,21,sailing,test,https://img.youtube.com/vi/48Jgt4igVEI/0.jpg,Wood,Sailing
48JvjDvWny4,57,cap gun shooting,train,https://img.youtube.com/vi/48JvjDvWny4/0.jpg,Metal,A gun
48JvjDvWny4,68,cap gun shooting,train,https://img.youtube.com/vi/48JvjDvWny4/0.jpg,Metal,A gun
48LTKOxxrXQ,30,car passing by,train,https://img.youtube.com/vi/48LTKOxxrXQ/0.jpg,Metal,A car driving on a road.
48XrJGJ085M,19,basketball bounce,train,https://img.youtube.com/vi/48XrJGJ085M/0.jpg,Plastic,A basketball game is being played.
48ZzOxhQo2Y,23,stream burbling,train,https://img.youtube.com/vi/48ZzOxhQo2Y/0.jpg,Water,Pumping water
48cmpWCELYc,12,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/48cmpWCELYc/0.jpg,Metal,"Race car, auto racing"
48h1ibWL_8c,90,chainsawing trees,train,https://img.youtube.com/vi/48h1ibWL_8c/0.jpg,Wood,Chainsawing trees
48k-hd111iA,70,helicopter,train,https://img.youtube.com/vi/48k-hd111iA/0.jpg,Metal,Helicopter
48zE-hRAYEA,30,machine gun shooting,test,https://img.youtube.com/vi/48zE-hRAYEA/0.jpg,Metal,"A video of a man sitting in a tank, possibly a tank of a tank, with a gun on his shoulder."
48zzkE1MrYQ,215,machine gun shooting,train,https://img.youtube.com/vi/48zzkE1MrYQ/0.jpg,Metal,A gun
48zzkE1MrYQ,239,machine gun shooting,train,https://img.youtube.com/vi/48zzkE1MrYQ/0.jpg,Metal,A gun
49-i7nQSfa8,30,helicopter,train,https://img.youtube.com/vi/49-i7nQSfa8/0.jpg,Metal,Helicopter
494DpdwkO-I,10,driving motorcycle,train,https://img.youtube.com/vi/494DpdwkO-I/0.jpg,Metal,Driving motorcycle
495i1xRZDjk,96,typing on typewriter,train,https://img.youtube.com/vi/495i1xRZDjk/0.jpg,Wood,['typing on typewriter']
495i1xRZDjk,134,typing on typewriter,train,https://img.youtube.com/vi/495i1xRZDjk/0.jpg,Wood,['typing on typewriter']
495u-1lHHSc,2,sailing,test,https://img.youtube.com/vi/495u-1lHHSc/0.jpg,Wood,Sailing
495u-1lHHSc,228,sailing,test,https://img.youtube.com/vi/495u-1lHHSc/0.jpg,Wood,Sailing
498ynMnZ6Lo,30,door slamming,test,https://img.youtube.com/vi/498ynMnZ6Lo/0.jpg,Metal,A car door opening
49Ok3WqFmRU,140,"subway, metro, underground",train,https://img.youtube.com/vi/49Ok3WqFmRU/0.jpg,Metal,"Subway, metro, underground"
49WpWcOnPs4,200,church bell ringing,test,https://img.youtube.com/vi/49WpWcOnPs4/0.jpg,Metal,Pumping water
49_BMvgI8c8,40,"race car, auto racing",train,https://img.youtube.com/vi/49_BMvgI8c8/0.jpg,Plastic,Pumping water
49q2LnJ3kZ8,30,car engine starting,train,https://img.youtube.com/vi/49q2LnJ3kZ8/0.jpg,Metal,A car engine starting
49wP_Zmqkyc,30,chainsawing trees,train,https://img.youtube.com/vi/49wP_Zmqkyc/0.jpg,Wood,A video of a man cutting a tree trunk with a chainsaw.
4AEQuHAOIdw,110,"railroad car, train wagon",train,https://img.youtube.com/vi/4AEQuHAOIdw/0.jpg,Wood,A train is traveling down the tracks.
4ATLujKZxHw,30,car passing by,train,https://img.youtube.com/vi/4ATLujKZxHw/0.jpg,Leaf,Driving motorcycle
4AXCW_lKY2k,14,machine gun shooting,train,https://img.youtube.com/vi/4AXCW_lKY2k/0.jpg,Metal,A gun
4AXCW_lKY2k,26,machine gun shooting,train,https://img.youtube.com/vi/4AXCW_lKY2k/0.jpg,Metal,A gun
4A_hxCjm3JI,58,lighting firecrackers,train,https://img.youtube.com/vi/4A_hxCjm3JI/0.jpg,Ceramic,A video of a person holding a bowl of candy and a remote control.
4A_hxCjm3JI,68,lighting firecrackers,train,https://img.youtube.com/vi/4A_hxCjm3JI/0.jpg,Ceramic,A video of a person holding a bowl of candy and a remote control.
4AaY8e2SDgE,270,skidding,train,https://img.youtube.com/vi/4AaY8e2SDgE/0.jpg,Plastic,"Race car, auto racing"
4Av-qsIIncg,30,sliding door,train,https://img.youtube.com/vi/4Av-qsIIncg/0.jpg,Drywall,Skateboarding
4B14L71mVeU,149,wind rustling leaves,train,https://img.youtube.com/vi/4B14L71mVeU/0.jpg,Wood,Auburn
4B23XgPXjjU,140,skidding,train,https://img.youtube.com/vi/4B23XgPXjjU/0.jpg,Dirt,"Race car, auto racing"
4B57J2gCuqY,80,wind noise,train,https://img.youtube.com/vi/4B57J2gCuqY/0.jpg,Metal,A train
4B58IF7-aHI,30,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/4B58IF7-aHI/0.jpg,Water,Pumping water
4BMz5f8t9eg,380,people clapping,train,https://img.youtube.com/vi/4BMz5f8t9eg/0.jpg,Plastic,A choir of people singing together.
4BO6EbCTKwM,16,"motorboat, speedboat acceleration",test,https://img.youtube.com/vi/4BO6EbCTKwM/0.jpg,Water,Pumping water
4BcFZthWcE4,30,driving buses,train,https://img.youtube.com/vi/4BcFZthWcE4/0.jpg,Metal,A car driving down the street.
4BiTnfCc_FE,421,sliding door,train,https://img.youtube.com/vi/4BiTnfCc_FE/0.jpg,Wood,Pumping water
4BsFhOdmDX8,30,helicopter,train,https://img.youtube.com/vi/4BsFhOdmDX8/0.jpg,Plastic,A video of a helicopter flying over a road.
4Bt6gUH1DDk,264,lighting firecrackers,train,https://img.youtube.com/vi/4Bt6gUH1DDk/0.jpg,Tile,Fireworks banging
4Bt6gUH1DDk,312,lighting firecrackers,train,https://img.youtube.com/vi/4Bt6gUH1DDk/0.jpg,Tile,Fireworks banging
4ByUnyBjmSs,80,vacuum cleaner cleaning floors,test,https://img.youtube.com/vi/4ByUnyBjmSs/0.jpg,Wood,Roomba
4C0ajML8g7Q,320,"railroad car, train wagon",train,https://img.youtube.com/vi/4C0ajML8g7Q/0.jpg,Metal,A train is passing by a field.
4CTAb1Is_XI,197,chainsawing trees,train,https://img.youtube.com/vi/4CTAb1Is_XI/0.jpg,Wood,A man cutting down a tree.
4CU8gYYkwSw,30,stream burbling,train,https://img.youtube.com/vi/4CU8gYYkwSw/0.jpg,Water,Pumping water
4CVZmsDTqr8,262,machine gun shooting,train,https://img.youtube.com/vi/4CVZmsDTqr8/0.jpg,Metal,A gun
4CVZmsDTqr8,322,machine gun shooting,train,https://img.youtube.com/vi/4CVZmsDTqr8/0.jpg,Metal,A gun
4CWSfEmeedQ,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/4CWSfEmeedQ/0.jpg,Plastic,A video of a man and a boy on the beach.
4C_XVreRipI,30,driving buses,train,https://img.youtube.com/vi/4C_XVreRipI/0.jpg,Metal,A bus
4CkxO74k-f8,10,fireworks banging,train,https://img.youtube.com/vi/4CkxO74k-f8/0.jpg,Plastic,Fireworks banging
4Cr8qWn9iMw,30,horse clip-clop,train,https://img.youtube.com/vi/4Cr8qWn9iMw/0.jpg,Plastic,A horse
4CszE2N1TGw,0,toilet flushing,train,https://img.youtube.com/vi/4CszE2N1TGw/0.jpg,Ceramic,Toilet flushing
4Cv1rA3TCuw,21,thunder,train,https://img.youtube.com/vi/4Cv1rA3TCuw/0.jpg,Leaf,Fireworks banging
4D6HcKGd_e4,30,waterfall burbling,train,https://img.youtube.com/vi/4D6HcKGd_e4/0.jpg,Water,Waterfall burbling
4D9xrs4YhSw,60,lawn mowing,train,https://img.youtube.com/vi/4D9xrs4YhSw/0.jpg,Grass,A boy riding a green lawn mower.
4DBbWOLyIFs,350,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/4DBbWOLyIFs/0.jpg,Water,"'motorboat, speedboat acceleration'"
4DFCW3aPDcY,10,"race car, auto racing",train,https://img.youtube.com/vi/4DFCW3aPDcY/0.jpg,Metal,Driving motorcycle
4DHZOvSK8Lo,9,stream burbling,train,https://img.youtube.com/vi/4DHZOvSK8Lo/0.jpg,Ceramic,Pumping water
4DIye42_0nQ,28,driving buses,train,https://img.youtube.com/vi/4DIye42_0nQ/0.jpg,Plastic,"Subway, metro, underground"
4DKKuMFGJbE,1,skateboarding,train,https://img.youtube.com/vi/4DKKuMFGJbE/0.jpg,Plastic,Skateboarding
4DKKuMFGJbE,12,skateboarding,train,https://img.youtube.com/vi/4DKKuMFGJbE/0.jpg,Plastic,Skateboarding
4DMrjshc810,263,basketball bounce,train,https://img.youtube.com/vi/4DMrjshc810/0.jpg,Plastic,"A video thumbnail that shows a group of men holding a check, with the words ""2!"" written on it."
4DOXM9d0WvY,30,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/4DOXM9d0WvY/0.jpg,Metal,400
4DQs5dW1PEM,50,wind noise,train,https://img.youtube.com/vi/4DQs5dW1PEM/0.jpg,Water,A video of a person swimming in the ocean.
4Db-g-FYKOA,90,"race car, auto racing",train,https://img.youtube.com/vi/4Db-g-FYKOA/0.jpg,Metal,"Race car, auto racing"
4DcOTOS_LE0,104,sliding door,train,https://img.youtube.com/vi/4DcOTOS_LE0/0.jpg,Wood,A man in a white shirt and orange pants is standing in front of a door.
4DcOTOS_LE0,454,sliding door,train,https://img.youtube.com/vi/4DcOTOS_LE0/0.jpg,Wood,A man in a white shirt and orange pants is standing in front of a door.
4Dcg1W7RRmQ,30,"railroad car, train wagon",train,https://img.youtube.com/vi/4Dcg1W7RRmQ/0.jpg,Metal,A train on the tracks.
4Di1HGxF4TQ,3,door slamming,train,https://img.youtube.com/vi/4Di1HGxF4TQ/0.jpg,Drywall,Pumping water
4Dw0srHU9_A,20,wind noise,train,https://img.youtube.com/vi/4Dw0srHU9_A/0.jpg,Plastic,A windward sailboat
4E2UMRDW_Zs,30,horse clip-clop,train,https://img.youtube.com/vi/4E2UMRDW_Zs/0.jpg,Dirt,A boy riding a horse.
4E6mA8Y2Be0,60,using sewing machines,train,https://img.youtube.com/vi/4E6mA8Y2Be0/0.jpg,Metal,A sewing machine
4EIYiOwqjjI,634,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/4EIYiOwqjjI/0.jpg,Plastic,Vacuum cleaner cleaning floors
4EIYiOwqjjI,896,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/4EIYiOwqjjI/0.jpg,Plastic,Vacuum cleaner cleaning floors
4ERjjvNLh64,30,typing on typewriter,train,https://img.youtube.com/vi/4ERjjvNLh64/0.jpg,Paper,'typing on typewriter'
4ERjjvNLh64,35,typing on typewriter,train,https://img.youtube.com/vi/4ERjjvNLh64/0.jpg,Paper,'typing on typewriter'
4EULWLB1R_Q,0,splashing water,train,https://img.youtube.com/vi/4EULWLB1R_Q/0.jpg,Water,Pumping water
4EXjKsH0wJs,30,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/4EXjKsH0wJs/0.jpg,Wood,Driving motorcycle
4EmVX0_CcBM,30,horse clip-clop,train,https://img.youtube.com/vi/4EmVX0_CcBM/0.jpg,Dirt,A video of a woman riding a horse.
4EpuF5s11nE,30,pumping water,train,https://img.youtube.com/vi/4EpuF5s11nE/0.jpg,Water,Pumping water
4EvpRRHJ_c4,100,"race car, auto racing",train,https://img.youtube.com/vi/4EvpRRHJ_c4/0.jpg,Metal,Driving motorcycle
4EyYLQ9QQLY,30,printer printing,train,https://img.youtube.com/vi/4EyYLQ9QQLY/0.jpg,Plastic,101
4F0Ijyex_q0,120,"railroad car, train wagon",train,https://img.youtube.com/vi/4F0Ijyex_q0/0.jpg,Metal,A train on the tracks.
4F23tWPBiiI,80,lawn mowing,train,https://img.youtube.com/vi/4F23tWPBiiI/0.jpg,Grass,Lawn mowing
4FEe5hMCpl0,30,people running,train,https://img.youtube.com/vi/4FEe5hMCpl0/0.jpg,Plastic,A video of people riding bikes down a street.
4FGn4lR1aFM,280,using sewing machines,train,https://img.youtube.com/vi/4FGn4lR1aFM/0.jpg,Metal,A sewing machine
4FMSfHqS6AY,100,wind noise,train,https://img.youtube.com/vi/4FMSfHqS6AY/0.jpg,Dirt,A video of a road at night.
4FUJwfM7cCo,370,driving motorcycle,train,https://img.youtube.com/vi/4FUJwfM7cCo/0.jpg,Metal,Driving motorcycle
4FobdpfdHSQ,330,church bell ringing,train,https://img.youtube.com/vi/4FobdpfdHSQ/0.jpg,Metal,A man playing a pipe organ.
4G3kuQv94Tk,17,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/4G3kuQv94Tk/0.jpg,Metal,Driving motorcycle
4G8y7GcfkTE,230,skateboarding,train,https://img.youtube.com/vi/4G8y7GcfkTE/0.jpg,Drywall,Skateboarding
4G92jhdrbhs,30,"engine accelerating, revving, vroom",test,https://img.youtube.com/vi/4G92jhdrbhs/0.jpg,Metal,"Race car, auto racing"
